date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-14,IRE,Tipperary (IRE),5:10,Tipperary Town Maiden Hurdle,Hurdle,,,,4yo,,2m1f,17f,3392,Good To Yielding,15,8,PU,,-,-,Mr Wickersley (IRE),4,G,150,t,-,-,23.00,Jake Coen,E McNamara,,–,–,Sholokhov (IRE),Verney Roe (IRE),Vinnie Roe,Magnificent Octingenti Syndicate,Raced in last - reminders and lost touch from 6th - tailed off when pulled up 2 out (jockey said gelding pulled up injured)(tchd 20/1 and tchd 25/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,2,1,,0,0,Eastern Wind (GB),6,M,161,,4:8.20,248.20,10.00,Darragh OKeeffe,T G McCourt,€5900,–,–,Farhh (GB),Random GB,Shamardal,George Ryangive Us Hope Syndicate,Didn't always jump with fluency - prominent - pressed leader after 3 out - left in lead 2 out - ridden approaching last - kept on(op 9/2 tchd 4/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,6,2,,.5,.5,Lady Bee Great (IRE),6,M,153,h,4:8.30,248.30,15.00,Donagh Meyler,Ross OSullivan,€1900,–,–,Flemensfirth (USA),Miss Mitch (IRE),Kings Theatre,Chris Clarke,In touch with leaders - headway after 3 out - went second run-in - kept on towards finish(tchd 16/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,8,3,,1.75,1.25,Nothing Hectic (IRE),6,M,153,,4:8.55,248.55,12.00,Phillip Enright,Miss Hilary McLoughlin,€900,–,–,Mizzou (IRE),Snow Keeper GB,Rocamadour,Timothy Kelly,Didn't always jump with fluency - midfield - headway after 3 out - went third after last - kept on(op 28/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,16,4,,5.5,3.75,Teenage Kiss (IRE),4,F,142,,4:9.30,249.30,13.00,Charlie ODwyer,Conor ODwyer,€400,–,–,Walk In The Park (IRE),Serious Fun (IRE),Galileo,John P Mcmanus,In touch with leaders - headway before 2 out - kept on run-in(op 18/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,12,5,,5.75,0.3,Walk On Annilog (IRE),6,M,150,h,4:9.35,249.35,7.50,Oakley Brown,Riceal Dunne,€200,–,–,Walk In The Park (IRE),Annilogs Symphony (IRE),Accordion,Stylebawn Syndicate,Took keen hold - in touch with leaders - some headway and prominent after 3 out - not fluent when went second 2 out - weakened approaching last - lost fourth final strides(op 17/2)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,4,6,,6.25,.5,Chocolate Truffles (IRE),5,M,153,h,4:9.45,249.45,21.00,Ricky Doyle,Martin Brassil,€100,–,–,Soldier Of Fortune (IRE),Coco Des Champs (IRE),Robin Des Champs,Mrs G S Worcester,Took keen hold - towards rear - headway into midfield after 3 out - kept on from last - never dangerous(op 14/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,1,7,,15.75,9.5,Boujee (IRE),8,M,156,,4:11.35,251.35,6.50,Liam McKenna,M A Molloy,,–,–,Tobougg (IRE),Much Appreciated (IRE),Heron Island,Boujee Partnership,Didn't always jump with fluency - midfield - brief headway and in touch with leaders after 3 out - weakened after 2 out(op 4/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,15,8,,28.75,13,Jaadil (IRE),4,F,144,,4:13.95,253.95,126.00,Gavin Brouder,D E Fitzgerald,,–,–,Kessaar (IRE),Angel Of Light (IRE),Dark Angel,An Bothareen Dubh Syndicate,Always behind(op 80/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,10,9,,35.75,7,Strollaway (IRE),5,M,148,h,4:15.35,255.35,15.00,Tiernan Power Roche,W J Burke,,–,–,Jet Away (GB),Dona Pepa (IRE),Westerner,Denise Byrne,Didn't always jump with fluency - took keen hold - always behind(op 12/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,5,10,,55.75,20,Conflict Lady (IRE),5,M,153,,4:19.35,259.35,151.00,Richard Deegan,Liz Doyle,,–,–,Ol Man River (IRE),Slaney Conflict (IRE),Close Conflict,P C Carter,Always behind - tailed off(op 80/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,9,BD,,-,-,Nutbush City (GB),5,M,148,h,-,-,8.00,John Shinnick,Andrew Lee,,–,–,Rajasinghe (IRE),Bronte Flyer GB,Nayef,Professor Maria Hinfelaar,Midfield - some headway after 3 out - no impression when brought down 2 out(op 10/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,13,F,,-,-,Whispering Hopes (IRE),5,M,153,,-,-,4.00,Danny Gilligan,Gordon Elliott,,101,–,Estidhkaar (IRE),Grandegrandegrande (IRE),High Chaparral,Little Emperor Syndicate,Didn't always jump with fluency - led but pestered - faced challenges after 3 out - fell 2 out(op 7/2)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,7,PU,,-,-,Not Even Maybe (IRE),5,M,153,,-,-,151.00,Sean OKeeffe,William Delahunty,,–,–,Alhebayeb (IRE),Dream Maker (IRE),Bahamian Bounty,Michael John Delahunty,Never better than midfield - pulled up before 6th(op 80/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,14,PU,,-,-,Derreyah (FR),4,F,144,h,-,-,21.00,Liam Quinlan,Ray Hackett,,–,–,Nathaniel (IRE),Deremah (USA),More Than Ready,Ray Hackett,Took keen hold - prominent - weakening when not fluent 6th - soon pulled up(op 28/1 tchd 33/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,11,PU,,-,-,Toor Idaho (IRE),5,M,146,,-,-,67.00,Ethan OSullivan,Ms M Flynn,,–,–,Idaho (IRE),Anseo Agus Ansuid (IRE),Hawk Wing,James Nash,Didn't jump well - always behind - lost touch when mistake 5th - soon pulled up(op 50/1 tchd 80/1)
2025-05-14,IRE,Tipperary (IRE),5:45,tipperaryraces.ie Mares Maiden Hurdle,Hurdle,,,,4yo+,M,2m1f,17f,3392,Good To Yielding,16,3,UR,,-,-,Mile End (GB),5,M,161,b,-,-,9.00,E Walsh,Ciaran Murphy,,103,–,Expert Eye (GB),Roulette GB,Poets Voice,Eleven Angry Men Syndicate,Prominent - badly hampered by faller and unseated 2 out(op 9/1 tchd 15/2)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,3,1,,0,0,Shadow Paddy (IRE),5,G,158,t,4:1.20,241.20,12.00,G B Noonan,Eoin Christopher McCarthy,€5900,95,–,Shadow Gate (JPN),Supreme Island (IRE),Heron Island,Complete Package Syndicate,Midfield - good headway 3 out - led and going best 2 out - clear before last - ridden out run-in(op 12/1 tchd 14/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,10,2,,2.75,2.75,Olord (IRE),9,G,148,,4:1.75,241.75,11.00,Jake Coen,E McNamara,€1900,83,–,Imperial Monarch (IRE),Looking Down GB,Compton Place,Thomas Lydon,Towards rear - steady headway into midfield 3 out - keeping on inner 2 out - switched right before last - went second run-in - nearest finish(op 14/1 tchd 9/1 and tchd 16/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,13,3,,5.5,2.75,Onebrightbluerose (IRE),6,M,145,,4:2.30,242.30,4.50,Conor Stone-Walsh,Patrick Cronin,€900,80,–,Excelebration (IRE),Give Her Bach (IRE),Bach,Patrick Cronin,In touch with leaders - going okay 3 out - went second on outer before last - no extra and lost second run-in - weakened gradually final 110yds(tchd 4/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,7,4,,12.5,7,Getaway Henry (IRE),8,G,155,,4:3.70,243.70,15.00,Donagh Meyler,Daniel Joseph OLeary,€400,87,–,Getaway (GER),Pick And Mix (IRE),Sendawar,Knockgloss Racing Partnership,Raced wide - midfield - in touch with leaders before 5th - went second after 3 out - lost position 2 out - weakened before last(tchd 12/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,4,5,,14.5,2,Navy Guitar (IRE),6,G,156,,4:4.10,244.10,4.50,Tiernan Power Roche,Adrian Murray,€200,93,–,French Navy (GB),DAddario (IRE),Galileo,James C Wallace,Took keen hold - led - headed 2 out - soon lost position - weakened quickly from last(op 9/2 tchd 10/3)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,14,6,,24,9.5,Katzoff (IRE),8,G,141,p,4:6.00,246.00,34.00,Tom Harney,J Morrison,€100,79,–,Mastercraftsman (IRE),Loved (IRE),Galileo,J Morrison,In touch with leaders - weakened from 2 out(op 28/1 tchd 25/1 and tchd 40/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,12,7,,33.5,9.5,Nusra (IRE),8,M,149,p,4:7.90,247.90,5.50,Danny Mullins,G Ahern,,81,–,Finsceal Fior (IRE),Swift Acclaim (IRE),Acclamation,Mrs Marie Gubbins,Raced in second - pushed along and lost position after 3 out - weakened quickly before 2 out(op 7/2)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,2,8,,35.5,2,Bowgate Street (IRE),6,M,163,,4:8.30,248.30,13.00,Darragh OKeeffe,M Flannery,,95,–,Champs Elysees (GB),Morning Babe (IRE),Yeats,Oron Construction Services Limited,In touch with leaders - weakened quickly from 3 out(op 9/1 tchd 17/2)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,8,9,,36.25,.75,Diamond Steel (IRE),5,M,153,,4:8.45,248.45,34.00,Mike OConnor,Henry De Bromhead,,85,–,Diamond Boy (FR),Camille Montes (IRE),Oscar,Men Of Steel Syndicate,Midfield - not fluent 6th - no chance from 3 out(op 22/1 tchd 40/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,16,10,,55.25,19,Masterstonemason (IRE),11,G,137,p,4:12.25,252.25,23.00,Gavin Brouder,F Costello,,72,–,Mastercraftsman (IRE),Step With Style (USA),Gulch,Costello Taverns Limited,Raced lazily - in rear - slow jump 3rd - tailed off from 4 out(op 40/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,15,11,,56.5,1.25,Rene Artois (IRE),6,G,137,t,4:12.50,252.50,41.00,Charlie ODwyer,J A Nash,,74,–,Dark Angel (IRE),Maoineas (IRE),Teofilo,J A Nash,Raced in last - tailed off from 4 out(op 22/1 tchd 50/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,9,12,,58.5,2,Pebble To A Pearl (IRE),5,M,149,,4:12.90,252.90,26.00,Cian Quirke,Paul Power,,84,–,Pillar Coral (GB),Drakaina (IRE),Oscar,Mrs B Power,Towards rear - pushed along from 6th - dropped to rear and mistake 4 out - soon tailed off(op 16/1 tchd 14/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,5,13,,59.75,1.25,Ameilya (GB),4,F,150,,4:13.15,253.15,26.00,Shaun Greene,James M Barrett,,95,–,Land Force (IRE),Noble Manners (IRE),Myboycharlie,Mrs Orla Barrett,Midfield - some headway 4 out - weakened quickly from 3 out - tailed off(op 28/1 tchd 20/1 and tchd 33/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,11,F,,-,-,Tea It Is (IRE),8,G,150,,-,-,11.00,Daniel King,Denis Gerard Hogan,,82,–,Alkaased (USA),Teaspoon (IRE),Tel Quel,Vincent Carroll,In touch with leaders - weakened quickly after 3 out - tailed off when fell last(tchd 17/2 and tchd 11/1)
2025-05-14,IRE,Tipperary (IRE),6:20,SIS Supporting Irish Racing Handicap Hurdle (Div I),Hurdle,,,0-100,4yo+,,2m1f,17f,3392,Good To Yielding,15,1,PU,,-,-,Bold Brook (IRE),7,G,168,,-,-,23.00,Simon Torrens,Miss Denise Marie OShea,,100,–,Dylan Thomas (IRE),Clamit Brook (IRE),Alderbrook,Around The Vee Syndicate,In rear - tailed off from 4 out - pulled up 2 out(op 14/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,3,1,,0,0,Bitofajokelike (IRE),5,G,155,t,6:17.00,377.00,3.75,Jake Coen,E McNamara,€5900,108,–,Malinas (GER),Dorkas GB,Doyen,The Jokers Partnership,In touch with leaders on outer - led and quickened home turn - clear when ridden before last - idled final 110yds - just did enough(op 10/3 tchd 5/2)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,5,2,,0.2,0.2,Kildinan Prince (IRE),6,G,151,,6:17.04,377.04,10.00,Mr A P Ryan,Jonathan Sweeney,€1900,–,–,Leading Light (IRE),Princess Knapping (IRE),Oscar,Liam Oregan,Midfield on outer - steady headway and went second home turn - chased clear leader before last - kept on well final 110yds - just held(op 14/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,2,3,,10.25,10,William Butler (IRE),5,G,166,,6:19.05,379.05,4.20,Danny Gilligan,Gordon Elliott,€900,–,–,Yeats (IRE),Derriana Spirit (IRE),Flemensfirth,John F Doyle,In touch with leaders on inner - outpaced and lost ground home turn - rallied and went third last - not pace to challenge(op 3/1 tchd 7/2)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,6,4,,14.25,4,Kir (FR),5,G,158,,6:19.85,379.85,6.50,Darragh OKeeffe,Henry De Bromhead,€400,107,–,Muhtathir (GB),Souris Blanche (FR),Saint Des Saints,Mrs Liz Prowting,Took keen hold - in touch with leaders - awkward jump 1st - outpaced home turn - rallying when not fluent last - weakened gradually run-in(op 9/2 tchd 4/1 and tchd 6/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,16,5,,18.25,4,Kadys Dirha (IRE),8,M,144,b,6:20.65,380.65,11.00,Mr Andrew Burke-Ott,Thomas P OConnor,€200,77,–,Leading Light (IRE),Ten To Twelve (IRE),Flemensfirth,Thomas P Oconnor,Led at steady pace - headed before 2nd - lost position before 4th - led again omitted 3 out - headed and lost position home turn - weakened before last(op 50/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,11,6,,22.25,4,Scodar (FR),5,G,151,,6:21.45,381.45,101.00,Sean Cleary-Farrell,James M Barrett,€100,–,–,Gentlewave (IRE),Tourbiere (FR),Astarabad,Mrs Orla Barrett,In rear - some headway omitted 3 out - raced wide home turn - not fluent 2 out - no impression before last(tchd 80/1 and tchd 125/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,1,7,,25,2.75,Fortune The Brave (IRE),5,G,166,,6:22.00,382.00,13.00,Kieren Buckley,John C McConnell,,–,–,Soldier Of Fortune (IRE),Better Back Bracka (IRE),Flemensfirth,Benny Wylie Claire Wylie,In touch with leaders on inner - went second before 4th - led 3 out (usual 5 out) - weakened quickly before 2 out(op 17/2 tchd 8/1 and tchd 14/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,4,8,,28.5,3.5,Insouciant Dallier (FR),7,G,151,t,6:22.70,382.70,23.00,Tom Harney,Liz Doyle,,109,–,Cokoriko (FR),Voix Du Mont (FR),Voix Du Nord,Gleannacoille Partnership,Never better than midfield(op 40/1 tchd 20/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,10,9,,29.5,1,Political Stance (IRE),5,G,158,,6:22.90,382.90,67.00,Philip Byrnes,C Byrnes,,–,–,Libertarian (GB),Miss Melanie GB,Phoenix Reach,Byrnes Bloodstock Limited,In rear - no chance omitted 3 out(op 40/1 tchd 33/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,8,10,,31,1.5,Mashalla Habibi (IRE),5,G,158,h,6:23.20,383.20,4.50,Simon Torrens,Patrick T Foley,,116,–,Soldier Of Fortune (IRE),Pretty Reckless (IRE),Scorpion,L P Mccormack,In touch with leaders - lost ground quickly home turn - no chance from 2 out(tchd 11/4)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,13,11,,34.25,3.25,The Lookout Man (IRE),5,G,158,,6:23.85,383.85,26.00,Richard Deegan,Finbarr Cowman,,–,–,Diamond Boy (FR),Carrigmoorna Style (IRE),Dr Massini,Miss Louise Beresford,Midfield - headway and in touch with leaders omitted 3 out - weakened quickly from 2 out (jockey said gelding got tight for room turning into the home straight)(op 16/1)
2025-05-14,IRE,Tipperary (IRE),7:20,Tipperary Maiden Hurdle,Hurdle,,,,5yo+,,3m1f,25f,5029,Good To Yielding,15,9,12,,87.25,53,Polar Night (IRE),6,G,158,t,6:34.45,394.45,126.00,Sean OKeeffe,Mrs Y Dunleavy,,–,–,Gamut (IRE),Agua Caliente (IRE),Old Vic,Peter Curran,In rear - tailed off omitted 3 out(op 66/1)
