date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-29,GB,Yarmouth,2:40,British Stallion Studs EBF Novice Stakes (GBB Race),Flat,Class 4,,,2yo,,7f,7f,1411,Good To Soft,6,4,6,6,16.5,7,On The Inlet (IRE),2,C,133,,1:29.68,89.68,7.00,Rossa Ryan,Dr Richard Newland & Jamie Insole,,–,–,New Bay (GB),Sound Of Guns GB,Acclamation,Chris Stedman And Ballylinch Stud,Took keen hold - in touch with leaders - weakened over 2f out(op 9/2 tchd 7/1)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,6,1,1,0,0,Charming Whisper (GB),4,G,133,,2:9.49,129.49,3.75,Rossa Ryan,Philip McBride,4396.56,73,–,Charm Spirit (IRE),Natsovia GB,Nathaniel,Exors Of Serafino Agodino P J Mcbride,Midfield - headway over 2f out - not clear run and switched right over 1f out - led inside final furlong - kept on (trainer said - regarding the apparent improvement in form - that gelding appreciated the drop down in class from 3 to 5 - which was noted)(op 5/2)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,4,2,12,1,1,Woodstock City (GB),5,G,131,,2:9.69,129.69,11.00,Andrew Breslin,Ian Williams,2063.04,74,–,Churchill (IRE),White Witch (USA),Invincible Spirit,Not One But Two,Took keen hold - raced in second - pressed leader over 1f out - kept on(op 11/1 tchd 9/1)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,13,3,6,1,0.1,Lechuga Lad (GB),4,G,126,h,2:9.69,129.69,26.00,George Wood,James Fanshawe,1030.68,66,–,Territories (IRE),Chetwynd Abbey GB,Nathaniel,Jbs Farming,Took keen hold - in touch with leaders - bit short of room and switched right over 2f out - headway over 1f out - went third final 110yds(op 28/1 tchd 33/1)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,9,4,14,2,1,Corundum (GB),4,G,131,tp,2:9.89,129.89,11.00,Jack Mitchell,Lucy Wadham,515.76,71,–,Blue Point (IRE),Crystal Gal (IRE),Galileo,Mr And Mrs A E Pakenham,Raced wide early - led - switched left after 2f - faced challenges over 1f out - headed inside final furlong - soon no extra(op 17/2 tchd 8/1)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,8,5,5,2.5,0.3,Obsidian Knight (IRE),7,G,128,,2:9.99,129.99,15.00,Brandon Wilkie,T J Kent,257.04,71,–,Awtaad (IRE),Holda (IRE),Docksider,The Property Investor Partnership Ltd,In rear - headway against far rail over 2f out - keeping on when not clear run inside final furlong - not recover (jockey said gelding was denied a clear run inside the final furlong)(op 12/1)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,2,6,11,3.75,1.25,Didaar (IRE),4,G,129,,2:10.24,130.24,12.00,Tommie Jakes,Ismail Mohammed,,74,–,No Nay Never (USA),Eloquent (IRE),Galileo,Ismail Mohammed,Took keen hold - towards rear - headway over 2f out - kept on inside final furlong - no impression(op 9/1)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,1,7,10,6,2.25,Forca Timao (IRE),5,G,135,ht,2:10.69,130.69,51.00,Stevie Donohoe,Mark Pattinson,,75,–,Kessaar (IRE),Belle Diva (IRE),Dark Angel,Mrs M Elliott,Took keen hold - midfield - hung right on turn over 4f out - headway and briefly went second over 3f out - weakened 2f out(op 25/1)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,14,8,7,8.75,2.75,Coolree (IRE),6,G,126,tb,2:11.24,131.24,17.00,Luke Morris,Lemos De Souza,,66,–,Mondialiste (IRE),Quaich GB,Danehill,Racing To Profit Syndicate Partner,Took keen hold - in touch with leaders - weakened over 1f out(op 10/1)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,11,9,4,9,0.3,Solar Saving (IRE),4,G,130,,2:11.29,131.29,15.00,Faye McManoman,John Berry,,70,–,Vocalised (USA),Solar Outburst (IRE),Galileo,Star Racing,Always behind(op 28/1)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,3,10,8,12.75,3.75,Sir Edward Lear (GB),4,G,134,,2:12.04,132.04,5.00,Harry Davies,James Owen,,74,–,Mukhadram (GB),Shes Gorgeous (IRE),Acclamation,Johnstone Syndicate,Always behind (jockey said gelding was never travelling)(op 7/2 tchd 9/2)
2025-05-29,GB,Yarmouth,3:40,Burlington Palm Court Hotel Handicap,Flat,Class 5,,0-75,4yo+,,1m2f,10f,2033,Good To Soft,11,7,11,13,74.75,62,Saturn Five (IRE),6,G,128,,2:24.44,144.44,4.00,Mikkel Mortensen,Charlie Fellowes,,73,–,Ulysses (IRE),Dawning (USA),War Chant,Paul Wildes,Prominent - weakened over 3f out - eased over 1f out (trainer had no explanation for the poor form shown other than jockey reported gelding stopped quickly; vet said gelding had an irregular heartbeat post race)(op 4/1 tchd 16/5)
2025-05-29,GB,Yarmouth,5:20,Download The At The Races App Handicap,Flat,Class 5,,0-75,4yo+,,7f,7f,1411,Good To Soft,8,3,1,7,0,0,Drifts Away (GB),4,G,130,,1:25.17,85.17,7.00,Brandon Wilkie,T J Kent,4396.56,73,–,Zoustar (AUS),Golden Spell GB,Al Kazeem,Pip Partners,In touch with leaders - switched left and headway over 2f out - ridden and led over 1f out - ran on(op 9/2)
2025-05-29,GB,Yarmouth,5:20,Download The At The Races App Handicap,Flat,Class 5,,0-75,4yo+,,7f,7f,1411,Good To Soft,8,4,2,2,2,2,Flag Of St George (IRE),4,G,133,b,1:25.57,85.57,5.00,David Egan,Jane Chapple-Hyam,2063.04,73,–,U S Navy Flag (USA),Tamazug GB,Machiavellian,Laurence Holder,Took keen hold - pressed leader - led narrowly over 2f out - headed over 1f out - no extra final 110yds(op 10/3)
2025-05-29,GB,Yarmouth,5:20,Download The At The Races App Handicap,Flat,Class 5,,0-75,4yo+,,7f,7f,1411,Good To Soft,8,1,3,3,4.25,2.25,Giorgio M (IRE),4,G,128,tp,1:26.02,86.02,2.88,Jack Callan,George Boughey,1030.68,75,–,Profitable (IRE),Cold Cold Woman GB,Machiavellian,Middleham Park Racing Xx,Led but pestered - headed over 2f out - jockey dropped whip inside final furlong - soon weakened(op 2/1 tchd 9/5 and tchd 9/4)
2025-05-29,GB,Yarmouth,5:20,Download The At The Races App Handicap,Flat,Class 5,,0-75,4yo+,,7f,7f,1411,Good To Soft,8,9,4,5,5.5,1.25,Onemorenomore (GB),5,G,128,,1:26.27,86.27,4.33,Harry Davies,Philip McBride,515.76,68,–,Mukhadram (GB),Euro Empire (USA),Bartok I,David Fravigar Kathy Dixon,Midfield - switched left and headway over 1f out - no extra final 110yds(op 5/1)
2025-05-29,GB,Yarmouth,5:20,Download The At The Races App Handicap,Flat,Class 5,,0-75,4yo+,,7f,7f,1411,Good To Soft,8,5,5,4,7,1.5,Bella Bisbee (GB),4,F,125,,1:26.57,86.57,17.00,Sam Garcia,Ed Dunlop,257.04,72,–,Muhaarar (GB),Sterling Sound (USA),Street Cry,Nikki Turner,Dwelt start - towards rear - some headway over 1f out - weakened final 110yds (jockey said filly was slowly away)(tchd 14/1)
2025-05-29,GB,Yarmouth,5:20,Download The At The Races App Handicap,Flat,Class 5,,0-75,4yo+,,7f,7f,1411,Good To Soft,8,6,6,6,10.25,3.25,Bluebells Boy (GB),6,G,132,t,1:27.22,87.22,51.00,Luke Morris,Lemos De Souza,,72,–,Outstrip (GB),Pompeia GB,Singspiel,R A Popely,Never better than midfield(op 40/1)
2025-05-29,GB,Yarmouth,5:20,Download The At The Races App Handicap,Flat,Class 5,,0-75,4yo+,,7f,7f,1411,Good To Soft,8,2,7,8,10.5,0.3,Silver Trumpet (GB),4,G,135,p,1:27.27,87.27,11.00,Charles Bishop,Eve Johnson Houghton,,75,–,Advertise (GB),Cherubic GB,Dark Angel,Austin June Jonny Allison,Took keen hold - pressed leader - weakened over 1f out(op 15/2 tchd 9/1)
2025-05-29,GB,Yarmouth,5:20,Download The At The Races App Handicap,Flat,Class 5,,0-75,4yo+,,7f,7f,1411,Good To Soft,8,7,8,1,13.25,2.75,Cancan In The Rain (IRE),5,G,131,,1:27.82,87.82,26.00,George Wood,Denis Quinn,,71,–,Muhaarar (GB),Sprinkling (USA),Quality Road,The Wired Partnership,Always behind(op 20/1)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,1,1,9,0,0,Crowd Quake (GB),4,G,139,t,1:39.60,99.60,1.80,Rossa Ryan,Stuart Williams,3768.48,56,–,Night Of Thunder (IRE),Local Time GB,Invincible Spirit,Stuart C Williams,Prominent - ridden and led 2f out - kept on final 110yds - comfortably(tchd Evens)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,7,2,11,2.25,2.25,Kessaar Power (IRE),5,G,132,,1:40.05,100.05,5.50,Tom Marquand,Phil McEntee,1768.32,49,–,Kessaar (IRE),Lady Willpower GB,Multiplex,Michelle Hancox,Led - headed 2f out - kept on from 1f out - no match for winner(op 13/2 tchd 5/1 and tchd 7/1)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,12,3,4,4.25,2,Primrose Maid (GB),5,M,126,p,1:40.45,100.45,51.00,Christian Howarth,Christine Dunnett,883.44,46,–,Harry Angel (IRE),Cat O Nine Tails GB,Motivator,Mrs Christine Dunnett,Towards rear - headway over 2f out - stayed on final 110yds(tchd 66/1)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,9,4,10,4.5,0.2,Heers Sadie (GB),7,M,129,,1:40.54,100.54,23.00,George Wood,Julia & Shelley Birkett,442.08,46,–,Heeraat (IRE),Sadiigah GB,Medicean,John W Ford,Midfield - headway and went third over 1f out - no extra and lost third final 110yds(op 20/1 tchd 18/1 and tchd 25/1)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,4,5,6,5.25,.75,Specialist View (GB),5,M,126,,1:40.65,100.65,13.00,Fred Daly,Chris Dwyer,220.32,50,–,Expert Eye (GB),Sugar Mill GB,Oasis Dream,Strawberry Fields Stud And Mrs S Dwyer,Midfield - not clear run and switched right over 1f out - kept on inside final furlong(op 11/1 tchd 9/1)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,5,6,5,6.75,1.5,Pending Appeal (GB),5,M,130,,1:40.95,100.95,12.00,Alec Voikhansky,Kevin Frost,,50,–,Lawman (FR),Influent (IRE),Shamardal,Dr M Voikhansky Mrs S Voikhanskaya,In touch with leaders - lost position over 1f out - weakened final 110yds(op 9/1 tchd 17/2)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,3,7,2,9.75,3,United Force (IRE),5,G,133,,1:41.55,101.55,11.00,Harry Davies,Clare Hobson,,50,–,Showcasing (GB),Pure Innocence (IRE),Montjeu,Forces Unite Partnership,Midfield - headway on far side of group over 1f out - weakened final 110yds(op 8/1 tchd 15/2)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,10,8,8,10.25,.5,Fast Flo (GB),6,M,126,v,1:41.65,101.65,51.00,Brandon Wilkie,Christine Dunnett,,46,–,Garswood (GB),College Doll GB,Piccolo,Mrs Christine Dunnett,Took keen hold - raced in second - hung left and weakened over 1f out(tchd 40/1)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,2,9,7,12,1.75,Al Shabab (FR),4,G,132,p,1:42.00,102.00,34.00,Andrew Breslin,Ian Williams,,52,–,Saxon Warrior (JPN),Pink Paint (FR),Redoutes Choice,Nick Shutts Partner,Dwelt start - took keen hold - always behind(op 11/1)
2025-05-29,GB,Yarmouth,2:10,Get Raceday Ready Handicap,Flat,Class 6,,0-52,4yo+,,1m,8f,1612,Good To Soft,10,6,10,12,16,4,Edvard Grieg (IRE),4,G,132,t,1:42.80,102.80,7.00,David Egan,Dylan Cunha,,49,–,Zoffany (IRE),Lyric Piece GB,Dutch Art,On Top Racing D Cunha,Always behind(op 7/1 tchd 11/2)
2025-05-29,GB,Yarmouth,3:10,Weekend Winners On At The Races Novice Stakes (GBB Race),Flat,Class 4,,,3yo+,,6f,6f,1210,Good To Soft,6,1,1,1,0,0,Showering (GB),3,C,137,,1:14.68,74.68,2.20,Tom Marquand,William Haggas,5832,86,–,Showcasing (GB),Cloud Line GB,Danehill Dancer,Lael Stables,Took keen hold - held up in rear - headway over 2f out - ridden and led narrowly inside final furlong - kept on(op 5/6)
2025-05-29,GB,Yarmouth,3:10,Weekend Winners On At The Races Novice Stakes (GBB Race),Flat,Class 4,,,3yo+,,6f,6f,1210,Good To Soft,6,3,2,5,0.3,0.3,Miss Cartesian (IRE),3,F,130,,1:14.74,74.74,2.00,Rossa Ryan,Ralph Beckett,2737.80,–,–,Kodiac (GB),Cartesienne (IRE),Pivotal,G C Myddelton V E C Taylor,Led but pestered - rallied when headed inside final furlong - just held(op 11/8)
2025-05-29,GB,Yarmouth,3:10,Weekend Winners On At The Races Novice Stakes (GBB Race),Flat,Class 4,,,3yo+,,6f,6f,1210,Good To Soft,6,6,3,6,.75,.5,Neyvas Angel (GB),3,F,125,,1:14.83,74.83,13.00,David Egan,Martin Dunne,1369.44,–,–,Harry Angel (IRE),Peters Spirit (IRE),Invincible Spirit,Stephen Joseph Traynor,Took keen hold - prominent - disputed lead inside final furlong - no extra towards finish(op 16/1 tchd 18/1)
2025-05-29,GB,Yarmouth,3:10,Weekend Winners On At The Races Novice Stakes (GBB Race),Flat,Class 4,,,3yo+,,6f,6f,1210,Good To Soft,6,2,4,4,7.25,6.5,Atmosphere (GB),3,G,130,h,1:16.13,76.13,23.00,Robert Havlin,Richard Spencer,684.72,–,–,Advertise (GB),Mother Love GB,Heeraat,Phil Cunningham,Steadied start - held up in last - shaken up over 1f out - went modest fourth inside final 110yds - never dangerous(op 12/1)
2025-05-29,GB,Yarmouth,3:10,Weekend Winners On At The Races Novice Stakes (GBB Race),Flat,Class 4,,,3yo+,,6f,6f,1210,Good To Soft,6,4,5,3,7.75,.5,Sprinter (IRE),3,G,130,,1:16.23,76.23,126.00,George Wood,Richard Spencer,,–,–,Cotai Glory (GB),Anythingknappen (IRE),Arcano,Phil Cunningham,In touch with leaders - weakened over 1f out(op 100/1)
2025-05-29,GB,Yarmouth,3:10,Weekend Winners On At The Races Novice Stakes (GBB Race),Flat,Class 4,,,3yo+,,6f,6f,1210,Good To Soft,6,5,6,2,8.75,1,Cocooned (GB),3,F,125,,1:16.43,76.43,51.00,Luke Morris,George Margarson,,–,–,Postponed (IRE),Coconut Shy GB,Bahamian Bounty,F Butler,Took keen hold - pressed leader - weakened over 1f out(op 40/1)
2025-05-29,IRE,Fairyhouse (IRE),5:25,Royal Country Optional Claiming Race,Flat,,,,4yo+,,6f,6f,1230,Good,10,5,1,6,0,0,I Bid You Ajou (FR),4,G,137,,1:16.70,76.70,5.00,Gavin Ryan,Mark Fahey,€5900,59,–,Shalaa (IRE),Ajou (FR),Siyouni,Pabiroco Syndicate,Travelled strongly - prominent - led over 3f out - ridden from over 1f out - kept on well(tchd 10/3)
2025-05-29,IRE,Fairyhouse (IRE),5:25,Royal Country Optional Claiming Race,Flat,,,,4yo+,,6f,6f,1230,Good,10,1,2,10,1.25,1.25,Nezeeh (IRE),4,G,132,b,1:16.95,76.95,3.00,Dylan OConnor,Denis Gerard Hogan,€1900,65,–,Profitable (IRE),Snowstar (IRE),Ravens Pass,Premier Racing Club,In touch with leaders - headway on outer from over 2f out - soon hung right - ridden when pressed leader over 1f out - jockey dropped whip inside final furlong - no extra final 110yds(op 9/4 tchd 3/1)
2025-05-29,IRE,Fairyhouse (IRE),5:25,Royal Country Optional Claiming Race,Flat,,,,4yo+,,6f,6f,1230,Good,10,3,3,9,3.25,2,Fivecromwellplace (IRE),4,G,134,,1:17.35,77.35,6.50,Paddy Harnett,P F McEnery,€900,66,–,Galileo Gold (GB),Ice Storm (IRE),Sir Prancealot,P F Mcenery,In touch with leaders - headway when bit short of room 2f out - went third over 1f out - weakened gradually inside final furlong(op 15/2 tchd 9/2)
2025-05-29,IRE,Fairyhouse (IRE),5:25,Royal Country Optional Claiming Race,Flat,,,,4yo+,,6f,6f,1230,Good,10,8,4,1,3.75,.5,Devils Angel (GB),9,G,130,,1:17.45,77.45,2.88,Jack Kearney,Kevin Thomas Coleman,€400,66,–,Dark Angel (IRE),Rocking The Boat (IRE),Zebedee,One In A Million Partnership,Soon midfield - headway over 3f out - weakened final furlong(op 5/2 tchd 7/4)
2025-05-29,IRE,Fairyhouse (IRE),5:25,Royal Country Optional Claiming Race,Flat,,,,4yo+,,6f,6f,1230,Good,10,4,5,7,4,0.3,Amanirenas (IRE),6,M,137,p,1:17.50,77.50,21.00,Robbie Colgan,M C Grassick,€200,57,–,War Command (USA),Via Aurelia (IRE),Antonius Pius,Nc Past Pupils Syndicate,Towards rear - headway on outer from over 2f out - weakened inside final furlong(op 14/1)
2025-05-29,IRE,Fairyhouse (IRE),5:25,Royal Country Optional Claiming Race,Flat,,,,4yo+,,6f,6f,1230,Good,10,6,6,4,6.5,2.5,Eruption (IRE),6,M,135,v,1:18.00,78.00,34.00,Ross Coakley,John C McConnell,€100,60,–,Bungle Inthejungle (GB),Volcanic Lady (IRE),Invincible Spirit,John C Mcconnell,In rear - some headway over 1f out - no impression(op 16/1 tchd 28/1)
2025-05-29,IRE,Fairyhouse (IRE),5:25,Royal Country Optional Claiming Race,Flat,,,,4yo+,,6f,6f,1230,Good,10,2,7,5,7.25,.75,Verified (IRE),4,G,135,,1:18.15,78.15,15.00,Patrick McGettigan,Charles Weld,,65,–,Camacho (GB),Its True (IRE),Kheleyf,Mrs John M Weld,Took keen hold - towards rear - some headway over 2f out - weakened inside final furlong(op 10/1)
