date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-12,GB,Catterick,4:47,Join Racing TV Now Veterans Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1200,Good To Firm,10,9,6,5,5.5,1,Dream Deal (GB),6,G,122,t,1:11.75,71.75,3.00,David Allan,Tim Easterby,,57,–,Due Diligence (USA),Triveni (FR),Lando,D Sj Barker,Midfield - brief headway when up the centre 2f out - kept on inside final furlong(tchd 15/8 and tchd 11/5)
2025-05-12,GB,Catterick,4:47,Join Racing TV Now Veterans Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1200,Good To Firm,10,4,7,10,6,.5,Sir Maxi (GB),7,G,130,b,1:11.85,71.85,26.00,Shane Gray,Sam England,,65,–,Adaay (IRE),Winifred Jo GB,Bahamian Bounty,Always Optmisitic,Awkward start - in rear - headway from 2f out - not pace to challenge(op 20/1)
2025-05-12,GB,Catterick,4:47,Join Racing TV Now Veterans Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1200,Good To Firm,10,10,8,1,6.5,.5,Langholm (IRE),9,G,121,tp,1:11.95,71.95,15.00,Connor Beasley,Michael Dods,,56,–,Dark Angel (IRE),Pindrop GB,Exceed And Excel,Dods Racing Club,Prominent - outpaced over 2f out - weakened inside final furlong(op 16/1)
2025-05-12,GB,Catterick,4:47,Join Racing TV Now Veterans Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1200,Good To Firm,10,3,9,9,7.5,1,Patontheback (IRE),7,G,132,,1:12.15,72.15,17.00,Rowan Scott,Gemma Tutty,,67,–,Kodi Bear (IRE),Miss Brief (IRE),Brief Truce,R Mrs J E Huin,Midfield - outpaced when up the centre over 2f out - no impression(op 14/1 tchd 12/1)
2025-05-12,GB,Catterick,4:47,Join Racing TV Now Veterans Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1200,Good To Firm,10,7,10,7,14.5,7,Crocodile Power (IRE),7,G,121,,1:13.55,73.55,23.00,Alex Jary,Seb Spencer,,61,–,Slade Power (IRE),Ramamara (IRE),Trans Island,The Racing Emporium,Took keen hold - prominent - weakened from over 1f out(op 14/1)
2025-05-12,GB,Catterick,3:17,Bet At racingtv.com Handicap,Flat,Class 5,,0-70,3yo,,5f,5f,1006,Good To Firm,5,2,1,3,0,0,Tees Aggregates (IRE),3,G,131,,0:58.62,58.62,5.00,Harrison Shaw,Adrian Nicholls,4448.90,66,–,Earthlight (IRE),Club Prive (IRE),Acclamation,Ingleby Bloodstock Ltd The Ivy League,Dwelt start - in rear - headway over 3f out - switched left and led against far rail over 1f out - soon ridden - kept on final 110yds(op 9/2 tchd 7/2)
2025-05-12,GB,Catterick,3:17,Bet At racingtv.com Handicap,Flat,Class 5,,0-70,3yo,,5f,5f,1006,Good To Firm,5,5,2,1,2.25,2.25,Indys Angel (GB),3,F,125,,0:59.07,59.07,11.00,Cam Hardie,Philip Kirby,2087.60,60,–,Harry Angel (IRE),Marmot Bay (IRE),Kodiac,The Summer Nights Partnership,Took keen hold - led narrowly - edged right after 1f - headed over 1f out - kept on final 110yds - just held second(op 9/1 tchd 11/1)
2025-05-12,GB,Catterick,3:17,Bet At racingtv.com Handicap,Flat,Class 5,,0-70,3yo,,5f,5f,1006,Good To Firm,5,1,3,2,2.25,0.1,Brazilian Belle (IRE),3,F,135,,0:59.09,59.09,2.62,Connor Beasley,Michael Dods,1042.95,70,–,Coulsty (IRE),Brazilian Breeze (IRE),Invincible Spirit,Dods Racing Club,Took keen hold - prominent - bit short of room after 1f - briefly disputed lead over 1f out - kept on final 110yds(op 15/8 and tchd 2/1)
2025-05-12,GB,Catterick,3:17,Bet At racingtv.com Handicap,Flat,Class 5,,0-70,3yo,,5f,5f,1006,Good To Firm,5,3,4,4,6,3.75,Lunar Force (GB),3,F,131,,0:59.82,59.82,3.75,David Allan,Tim Easterby,521.90,66,–,Land Force (IRE),Dancing Moon (IRE),Danehill Dancer,Reality Partnerships Ii,Pressed leader - weakened over 1f out(op 5/2)
2025-05-12,GB,Catterick,3:17,Bet At racingtv.com Handicap,Flat,Class 5,,0-70,3yo,,5f,5f,1006,Good To Firm,5,4,5,5,9.5,3.5,Jeany May (GB),3,F,126,,1:0.52,60.52,6.50,Alex Jary,Nigel Tinkler,260.10,66,–,Mayson (GB),Jeany (IRE),Kodiac,Racing Knights Syps Uk Ltd,Ducked right start - in touch with leaders - weakened halfway(op 9/2)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,2,1,1,0,0,Far Ahead (IRE),3,G,131,,1:26.09,86.09,4.00,Oisin Orr,Richard Fahey,4320,–,–,Far Above (IRE),Sageness (IRE),Most Improved,Sporting Life Racing Club   R Fahey,Midfield - headway from 2f out - shaken up when led inside final furlong - kept on well - comfortably(op 4/1)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,1,2,6,1.25,1.25,Surprised (GB),3,F,133,,1:26.34,86.34,2.25,Callum Rodriguez,Edward Bethell,2028,–,–,Ulysses (IRE),Augusta Ada GB,Byron,Sigsworth Partners,Took keen hold - led early - soon prominent - ran green when challenging from 2f out - kept on and went second towards finish(tchd 11/10 and tchd 11/8)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,10,3,4,1.5,0.3,Invincible Ruby (IRE),3,F,119,,1:26.39,86.39,17.00,Mohammed Tabti,Iain Jardine,1014.40,–,–,Invincible Army (IRE),Satwa Ruby (FR),Verglas,Duncan Mccready,Took keen hold - soon led - headed inside final furlong - lost second towards finish(op 12/1 tchd 11/1)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,3,4,3,3.75,2.25,Georgecandoit (GB),3,G,131,,1:26.84,86.84,2.62,Jack Garritty,Jedd OKeeffe,507.20,74,–,Territories (IRE),Organza GB,Pour Moi,Caron Paul Chapman,Prominent - weakened inside final furlong(op 15/8 and tchd 2/1)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,6,5,9,4.75,1,Wicklow Way (IRE),3,G,129,,1:27.04,87.04,126.00,Dougie Costello,Mark Walford,,–,–,The Irish Rover (IRE),Egans Rose (IRE),Swiss Spirit,Mark Walford Racing Club,Slowly into stride - in rear - headway from 2f out - kept on inside final furlong - eyecatcher(tchd 150/1)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,8,6,7,5.75,1,Dorothy May (IRE),3,F,124,,1:27.24,87.24,81.00,Sean Kirrane,Tim Easterby,,–,–,Bungle Inthejungle (GB),Jillnextdoor (IRE),Henrythenavigator,Habton Racing,In touch with leaders - lost ground over 3f out - headway from over 1f out - no extra inside final furlong(op 40/1)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,9,7,2,6.5,.75,Fasnelli (IRE),3,F,124,,1:27.39,87.39,67.00,Billy Garritty,Michael & David Easterby,,–,–,King Of Change (GB),Fasnela (IRE),Fastnet Rock,S Windle Racing,Towards rear - some headway over 2f out - weakened over 1f out(op 80/1)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,7,8,8,6.75,0.1,Sweet Kiss (GB),3,F,126,,1:27.46,87.46,19.00,David Allan,Tim Easterby,,–,–,Ulysses (IRE),Maybeagrey GB,Shamardal,Reality Partnerships Viii,Towards rear - brief headway over 1f out - soon not clear run - never dangerous(op 11/1 tchd 20/1)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,5,9,5,7.5,.75,Iwantmytimewithyou (GB),3,G,129,,1:27.59,87.59,201.00,Joanna Mason,Ed Dunlop,,–,–,Time Test (GB),Perla Blanca (USA),Dalakhani,Mrs C L Smith,Midfield - lost ground after 3f - no impression(op 125/1)
2025-05-12,GB,Catterick,2:17,Racing Welfare Supporting Mental Health Awareness Restricted Novice Stakes (Bands C & D) (GBB Race),Flat,Class 5,,,3yo,,7f,7f,1414,Good To Firm,10,4,10,10,9,1.5,Passchendaele (GB),3,G,131,,1:27.89,87.89,401.00,Tom Eaves,Tony Coyle & Kaine Wood,,–,–,Land Force (IRE),New Road Side GB,Paco Boy,Morecool Racing Andy Barnes,Midfield - headway and prominent after 2f - weakened from 2f out(op 250/1)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,6,1,13,0,0,Made All (GB),4,G,130,t,2:35.48,155.48,7.50,Oisin Orr,Sam England,3925.50,50,–,Lope De Vega (IRE),Albanderi GB,Kingman,Made Profiles Ltd,Held up in rear - going easily when headway up the centre from 2f out - pushed along when led inside final 110yds - kept on(op 7/1)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,4,2,2,1.25,1.25,Star Delta (GB),4,G,132,,2:35.73,155.73,9.00,Daniel Tudhope,David OMeara,1842,52,–,Zoustar (AUS),Pepper Lane GB,Exceed And Excel,K Nicholson,Took keen hold - prominent - led over 1f out - headed inside final 110yds - kept on(op 15/2 tchd 7/1)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,1,3,6,4,2.75,Spring Chorus (GB),5,M,140,,2:36.28,156.28,2.20,Shane Gray,Michael Herrington,920.25,60,–,New Approach (IRE),Joys Of Spring (IRE),Invincible Spirit,Declan Levey,Midfield - headway on outer from over 3f out - went third inside final 110yds - kept on(tchd 5/4)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,11,4,10,5,1,Lady Phoebe (IRE),4,F,126,,2:36.48,156.48,17.00,Cam Hardie,Adam Nicol,460.50,46,–,Phoenix Of Spain (IRE),Best Be Careful (IRE),Exceed And Excel,Jayne Sivills Ian Nicol,Midfield - outpaced over 2f out - rallied and stayed on inside final furlong - went fourth final strides(op 18/1 and tchd 20/1)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,10,5,4,5.5,.5,Pacos Pride (GB),5,M,126,,2:36.58,156.58,34.00,Jason Hart,Daragh Bourke,229.50,46,–,Roaring Lion (USA),Pacos Angel GB,Paco Boy,Duncan Mccready,In touch with leaders - some headway over 1f out - weakened final 110yds(op 28/1)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,2,6,9,6,.5,Max Of Stars (FR),5,M,133,,2:36.68,156.68,23.00,Harry Russell,Ollie Pears,,53,–,Cloth Of Stars (IRE),Mooizo (IRE),Rock Of Gibraltar,Mrs S D Pearson Ollie Pears,Took keen hold - towards rear - headway from 2f out - kept on inside final furlong(op 20/1 tchd 18/1)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,5,7,8,6.25,0.3,Penelopes Sister (IRE),5,M,131,,2:36.73,156.73,4.00,Paul Mulrennan,Jim Goldie,,51,–,War Command (USA),Lenoire GB,Galileo,Ayr Racecourse Club,Took keen hold - prominent - led after 2f - headed over 1f out - against far rail when weakened inside final furlong(tchd 11/4)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,8,8,12,7.75,1.5,Irv (IRE),9,G,126,,2:37.03,157.03,26.00,Aiden Brookes,Micky Hammond,,49,–,Zoffany (IRE),Marion Antoinette (IRE),Antonius Pius,The Rat Pack Racing Club,Stumbled badly start - towards rear - headway from over 2f out - soon switched left and against far rail - prominent and keeping on when not clear run inside final furlong - not recover(tchd 33/1)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,9,9,5,8,0.2,Sassy Glory (IRE),4,F,123,p,2:37.12,157.12,21.00,Rhys Elliott,Mark Walford,,48,–,Oasis Dream (GB),Sassy Gal (IRE),Kings Best,Ursa Major Mark Walford Racing Club,Took keen hold - soon led - prominent after 2f - weakened from over 1f out(op 16/1)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,3,10,11,15,7,Fanaigi Linn (IRE),5,M,132,tp,2:38.48,158.48,41.00,Connor Beasley,Danny Brooke,,52,–,Parish Hall (IRE),Astralai (IRE),Galileo,Andy Marsh Jack Lewis Partner,Took keen hold - never better than midfield(tchd 28/1)
2025-05-12,GB,Catterick,4:17,Every Race Live On Racing TV Handicap,Flat,Class 6,,0-55,4yo+,,1m4f,12f,2426,Good To Firm,11,12,11,3,17,2,Tiberio Force (GB),6,G,126,p,2:38.88,158.88,51.00,Ben Sanderson,Simon Whitaker,,46,–,Lethal Force (IRE),Rios Rosanna (IRE),Captain Rio,Jc Clayton A Melville,Prominent - lost ground after 2f - weakened from under 2f out(tchd 40/1 and tchd 66/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,1,1,3,0,0,Sir Garfield (IRE),4,G,140,b,1:23.70,83.70,17.00,Alex Jary,John & Sean Quinn,3925.50,65,–,James Garfield (IRE),Vastitas (IRE),Green Desert,The Wild Rovers,Took keen hold - pressed leader - led over 5f out - ridden when faced challenge over 1f out - kept on well and always doing enough(op 18/1 and tchd 20/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,13,2,1,0.3,0.3,Variety Island (GB),6,G,118,,1:23.76,83.76,7.00,Mason Paetel,Simon Whitaker,1842,48,–,Spill The Beans (AUS),Love Island GB,Acclamation,Grange Park Racing Xvi And Partners,Led early - soon prominent - pressed leader over 1f out - kept on well(op 17/2 tchd 9/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,4,3,8,2,1.75,Front Gunner (IRE),4,G,132,,1:24.10,84.10,29.00,Cian Horgan,Ann Duffield,920.25,60,–,Calyx (GB),Nidhaal (IRE),Observatory,Ms J Bianco G Wood,Midfield - steady headway from over 2f out - kept on and went third final strides(op 40/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,9,4,2,2.25,0.3,Kalganov (FR),6,G,125,tv,1:24.15,84.15,13.00,Rhys Elliott,Michael Dods,460.50,56,–,Gutaifan (IRE),Nidina (IRE),Hurricane Run,Ursa Major Racing Ltd And M Dods,Took keen hold - prominent - outpaced over 2f out - soon rallied - no extra inside final furlong(op 14/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,8,5,5,2.75,0.3,Without Delay (IRE),6,M,127,p,1:24.25,84.25,9.50,Shay Farmer,Tracy Waggott,229.50,57,–,Decorated Knight (GB),Apace (IRE),Oasis Dream,W J Laws,Soon led - prominent over 5f out - weakened inside final furlong(op 9/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,3,6,9,2.75,0.2,King Sharja (GB),5,G,136,,1:24.29,84.29,7.00,Ethan Jones,Ruth Carr,,61,–,Kingman (GB),Sharja Queen GB,Pivotal,Whitehills Racing Syndicate 4 Ruth Carr,Took keen hold - in touch with leaders - outpaced 2f out - soon switched right - rallied and kept on final 110yds(op 5/1 tchd 9/2 and tchd 13/2)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,12,7,11,3,0.2,Coconut Bay (GB),6,M,125,,1:24.34,84.34,6.50,Mohammed Tabti,Tristan Davidson,,50,–,Bated Breath (GB),Tropicana Bay GB,Oasis Dream,Mrs Hugh Fraser,Towards rear - headway from over 2f out - soon on outer - stayed on inside final furlong(op 7/1 and tchd 15/2)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,5,8,4,4.75,1.75,Berkshire Phantom (IRE),5,G,135,tb,1:24.65,84.65,12.00,Morgan Cole,Fionn McSharry,,60,–,Expert Eye (GB),Silver Step (FR),Silver Frost,Dudley Hill Farm Ltd,Slowly away - in rear - joined main group after 1f - steady headway from 2f out - kept on but never dangerous - did well in the circumstances(tchd 10/1 and tchd 12/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,11,9,13,4.75,0.05,Obee Jo (IRE),9,G,129,p,1:24.66,84.66,29.00,Tom Kiely-Marshall,Tim Easterby,,54,–,Kodiac (GB),Maleha (IRE),Cape Cross,Mrs Joanne Boxcer Partner,Towards rear - headway from over 2f out - soon in touch with leaders - no extra inside final furlong(op 25/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,7,10,10,5.25,.5,Sunny Orange (IRE),5,G,124,p,1:24.75,84.75,17.00,Jake Dickson,Tim Easterby,,59,–,Expert Eye (GB),Orangey Red (IRE),Lawman,D Sturdy D Lumley Partner,Never better than midfield(op 12/1 tchd 11/1 and tchd 18/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,10,11,12,13.25,8,Rory (GB),7,G,122,,1:26.35,86.35,13.00,Lauren Young,Jim Goldie,,55,–,Orientor (GB),Eternal Instinct GB,Exceed And Excel,Johnnie Delta Racing,Slowly away - always behind(op 11/1 tchd 14/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,2,12,7,22.75,9.5,Dawn Of Liberation (IRE),6,G,138,b,1:28.25,88.25,5.50,Tommie Jakes,Ruth Carr,,63,–,Churchill (IRE),Danetime Out (IRE),Danetime,Rjh Ltd And Facts Figures,Slowly away and lost many lengths start - always behind(op 4/1)
2025-05-12,GB,Catterick,1:47,Racing Welfare Reminiscence Day Apprentice Handicap,Flat,Class 6,,0-65,4yo+,,7f,7f,1414,Good To Firm,13,6,13,6,38.75,16,Miss Willows (GB),6,M,129,,1:31.45,91.45,9.00,Andrea Pinna,Simon Whitaker,,59,–,Outstrip (GB),Wotatomboy GB,Captain Rio,Country Lane Partnership,Took keen hold - prominent - lost ground and dropped to midfield after 2f - on outer when weakened home straight(op 13/2 tchd 6/1)
