date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-12,GB,Southwell,2:30,Golf And Gallop Novices Handicap Chase,Chase,Class 5,,0-100,5yo+,,3m½f,24.5f,4883,Good,8,3,PU,,-,-,Baby Chou (IRE),7,M,150,t,-,-,10.00,Jonathan England,Sam England,,82,–,Sholokhov (IRE),Angel Lopez (IRE),Flemensfirth,Sam England Racing Club,Didn't jump with fluency - held up in rear - niggled along briefly 8th - lost touch before 4 out - pulled up before 3 out(op 4/1)
2025-05-12,GB,Southwell,2:30,Golf And Gallop Novices Handicap Chase,Chase,Class 5,,0-100,5yo+,,3m½f,24.5f,4883,Good,8,7,PU,,-,-,Stonegate (GB),6,G,139,,-,-,51.00,Charlie Maggs,Brian Rothwell,,76,–,Proconsul (GB),Bonnie Burnett (IRE),Hawk Wing,Andrew Sparks,Held up in rear - lost touch before 4 out - pulled up before 3 out(op 66/1 tchd 80/1)
2025-05-12,GB,Southwell,3:30,Grace And Dotty Fedoras And Feathers Novices Handicap Hurdle,Hurdle,Class 5,,0-100,4yo+,,2m,16f,3184,Good,6,5,1,,0,0,Grand Scheme (IRE),7,G,148,t,4:2.00,242.00,6.00,Jonathan England,Sam England,3247.81,76,–,Territories (IRE),Antillia GB,Red Ransom,Gunalt Optimists,Took keen hold - prominent - led before 2 out - pushed along and went clear approaching last - ridden and ran on well run-in - readily (trainer's rep could offer no explanation for the apparent improvement in form on this occasion; gelding was routine tested)(tchd 4/1)
2025-05-12,GB,Southwell,3:30,Grace And Dotty Fedoras And Feathers Novices Handicap Hurdle,Hurdle,Class 5,,0-100,4yo+,,2m,16f,3184,Good,6,2,2,,15,15,Pottersjetamay (IRE),6,G,166,t,4:5.00,245.00,5.00,Jack Quinlan,Matt Crawley,1494.44,94,–,Jet Away (GB),Palmito (IRE),Great Palm,Mrs J May,Led - went clear 1st - slowed tempo and much reduced lead before 3rd - headed before 2 out - outpaced approaching last - no match for winner(op 9/2)
2025-05-12,GB,Southwell,3:30,Grace And Dotty Fedoras And Feathers Novices Handicap Hurdle,Hurdle,Class 5,,0-100,4yo+,,2m,16f,3184,Good,6,3,3,,16.5,1.5,Brindley (IRE),4,G,157,t,4:5.30,245.30,6.00,Brian Hughes,Patrick Neville,747.23,91,–,Calyx (GB),Shanghai Rose GB,Mastercraftsman,Mps Racing Partners,Prominent - outpaced before 2 out - kept on but no impression run-in(op 11/2 tchd 13/2)
2025-05-12,GB,Southwell,3:30,Grace And Dotty Fedoras And Feathers Novices Handicap Hurdle,Hurdle,Class 5,,0-100,4yo+,,2m,16f,3184,Good,6,1,4,,37.5,21,Kingston Bresil (GB),5,G,161,,4:9.50,249.50,15.00,Mrs Izzie Hill,Lawney Hill,373.92,96,–,Blue Bresil (FR),Summervale (IRE),Moss Vale,Alan Hill,Held up in rear - brief headway after 3 out - outpaced when overjumped 2 out - soon no impression(op 12/1 tchd 11/1)
2025-05-12,GB,Southwell,3:30,Grace And Dotty Fedoras And Feathers Novices Handicap Hurdle,Hurdle,Class 5,,0-100,4yo+,,2m,16f,3184,Good,6,4,5,,41,3.5,Early Morning Dew (FR),9,G,152,v,4:10.20,250.20,2.00,Sean Bowen,Jim & Suzi Best,186.35,80,–,Muhtathir (GB),Rosee Matinale (FR),Green Tune,G Dunphy Mrs R Field S Holden,In touch with leaders - going okay 3 out - outpaced and lost ground quickly home turn - weakened 2 out - not fluent last (jockey said gelding stopped quickly)(op 10/11 tchd 5/6 and tchd 5/4)
2025-05-12,GB,Southwell,3:30,Grace And Dotty Fedoras And Feathers Novices Handicap Hurdle,Hurdle,Class 5,,0-100,4yo+,,2m,16f,3184,Good,6,6,PU,,-,-,You And Whose Army (IRE),4,G,142,,-,-,81.00,Robert Dunne,J R Jenkins,,76,–,Invincible Army (IRE),Sojitzen (FR),Great Journey,B Dowling,Took keen hold - in touch with leaders - outpaced and dropped to rear 4th - weakened 3 out - pulled up before 2 out(tchd 125/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,6,1,,0,0,Queensworthy (IRE),5,M,156,,4:0.10,240.10,1.83,Harry Skelton,Dan Skelton,2450.70,–,–,Order Of St George (IRE),Queens Wild (IRE),Westerner,Alan Harte,Midfield - smooth headway 3f out - chased clear leader 2f out - ridden over 1f out - led final 110yds - went clear towards finish - stayed on(op 13/8 tchd 4/5)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,9,2,,2.75,2.75,Opera Lane (IRE),4,F,150,,4:0.65,240.65,13.00,Harry Bannister,Richard J Bandey,1129.05,–,–,Fascinating Rock (IRE),Evies Flyer (IRE),Kings Theatre,Miss K Croft,Pressed leader - led home turn - increased tempo 3f out - 3 lengths ahead 2f out - reduced lead 1f out - headed final 110yds - no extra towards finish(op 18/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,1,3,,5.75,3,Garde My Guinness (IRE),5,M,156,t,4:1.25,241.25,4.50,Gavin Sheehan,Jamie Snowden,564.30,–,–,Kapgarde (FR),Ashkiyra (FR),Marju,Value Racing   Garde My Guinness,Prominent - outpaced 2f out - kept on but no impression inside final furlong(op 11/4 tchd 4/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,8,4,,7.5,1.75,Night Burlesque (GB),4,F,150,,4:1.60,241.60,15.00,Charlie Deutsch,Mel Rowley,282.60,–,–,Outstrip (GB),Nicolosia (GER),Dalakhani,Four Gents,Held up in rear - raced wide when some headway home turn - kept on from over 1f out - went fourth inside final furlong - stayed on(op 12/1 tchd 11/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,5,5,,12,4.5,Potters Marmite (GB),5,M,156,,4:2.50,242.50,81.00,Jack Quinlan,Matt Crawley,,–,–,Cardinal (GB),Craughwell Suas (IRE),Turtle Island,Mrs J May,Prominent - outpaced 2f out - weakened inside final furlong(op 50/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,10,6,,16.75,4.75,Pearl Smoke (GB),4,F,150,,4:3.45,243.45,81.00,Henry Brooke,Oliver Greenall & Josh Guerriero,,–,–,Dartmouth (GB),Pearlita GB,Milan,Oliver Greenall Racing Club,Held up in rear - outpaced 3f out - kept on from 2f out - never on terms(op 28/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,4,7,,17.5,.75,Miss Barfad (GB),5,M,156,,4:3.60,243.60,34.00,Kielan Woods,Alex Hales,,–,–,Frontiersman (GB),Lady Barfad GB,Generous,Mrs Juliet White,Led - headed home turn - lost position 2f out - weakened inside final furlong(op 18/1 tchd 40/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,3,8,,34.5,17,Jazzoon (GB),5,M,156,t,4:7.00,247.00,26.00,Toby Wynne,Oliver Greenall & Josh Guerriero,,–,–,Pethers Moon (IRE),Jazz Theatre GB,Kings Theatre,Mark Rowles,Held up in rear - some headway 2f out - soon hung left and no impression(op 20/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,7,9,,36,1.5,Emerald Jewel (GB),4,F,150,h,4:7.30,247.30,34.00,Robert Dunne,Dominic Elsworth,,–,–,Cockney Rebel (IRE),Sonic Weld GB,Zafeen,Clontyseer Racing Ltd,Towards rear - headway into midfield over 2f out - weakened over 1f out(op 20/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,11,10,,36.5,.5,Pon De Replay (IRE),4,F,150,,4:7.40,247.40,126.00,Charlie Todd,Sam Allwood,,–,–,Harzand (IRE),Araucaria (IRE),Accordion,S Allwood,Midfield - outpaced and dropped to rear 3f out - weakened over 1f out(op 66/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,2,11,,38.25,1.75,Ivegotattitude (GB),5,M,156,,4:7.75,247.75,101.00,Jack Tudor,Christian Williams,,–,–,Cityscape (GB),Multisphere GB,Multiplex,S Smithurst,In touch with leaders - lost position 4f out - dropped to rear and weakened 2f out(op 33/1)
2025-05-12,GB,Southwell,3:00,Free Tips Daily On attheraces.com Mares Open Maiden National Hunt Flat Race (Cat 3 Elim) (GBB),NH Flat,Class 5,,,4-5yo,M,2m,16f,3184,Good,12,12,12,,40.25,2,Saturday Sarah (GB),4,F,150,,4:8.15,248.15,5.50,Sean Bowen,Harriet Bethell,,–,–,Jack Hobbs (GB),Versifier GB,Yeats,W A Bethell,In touch with leaders - lost position 3f out - hung left 2f out - soon weakened(op 4/1)
