date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-13,GB,Worcester,2:30,PJ Nicholls KGM Korea Genuinely Made Handicap Chase (GBB Race),Chase,Class 4,,0-120,5yo+,,2m½f,16.5f,3319,Good,7,3,F,,-,-,Prolific Profile (IRE),6,G,163,,-,-,8.00,Shane Quinlan,Katy Price,,116,–,Pour Moi (IRE),Leaders Choice (IRE),Presenting,Opd Group Limited,Jumped right on occasions - led - headed and raced in second after 4th - lost second 4 out - outpaced when fell 2 out(op 17/2)
2025-05-13,GB,Worcester,4:30,Step Into Luxury With Purple Granite Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m7f,23f,4627,Good,9,2,1,,0,0,Thankyourluckystar (GB),9,G,166,,5:47.06,347.06,4.50,Harry Skelton,Alastair Ralph,4066.37,106,–,Dunaden (FR),Cloudy Spirit GB,Silver Patriarch,Mrs Norma Harris,Midfield - headway and prominent after 3rd - led 3 out - shaken up and went clear approaching last - easily(tchd 10/3)
2025-05-13,GB,Worcester,4:30,Step Into Luxury With Purple Granite Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m7f,23f,4627,Good,9,4,2,,15,15,Keppel Queen (GB),6,M,164,p,5:50.06,350.06,11.00,Richie McLernon,Jonjo & A J ONeill,1871.10,104,–,Black Sam Bellamy (IRE),Brookville (IRE),Definite Article,Jeremy Germaine Hitchins,Jumped slightly right - disputed lead - led clearly 3rd - lost two places just before 3 out - went second again 2 out - soon no chance with winner(tchd 11/1)
2025-05-13,GB,Worcester,4:30,Step Into Luxury With Purple Granite Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m7f,23f,4627,Good,9,8,3,,15.75,.75,Thirtyfour Thirty (GB),6,G,156,,5:50.21,350.21,6.50,Sam Twiston-Davies,Joe Tickle,935.55,96,–,Telescope (IRE),Lifeboat Mona GB,Kayf Tara,Maddox Langdon Johns Connors,Held up in rear - headway 3 out - not fluent 2 out - went third last - no impression run-in(op 7/1)
2025-05-13,GB,Worcester,4:30,Step Into Luxury With Purple Granite Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m7f,23f,4627,Good,9,7,4,,23.75,8,Rebel Intentions (IRE),8,G,157,t,5:51.81,351.81,10.00,Ben Jones,Emma Lavelle,468.16,97,–,Aiken (GB),Robins Solo (IRE),Robin Des Pres,Hoe Racing,Disputed lead - lost position but prominent 3rd - soon given reminder - weakened and lost second 2 out(op 10/1 tchd 17/2)
2025-05-13,GB,Worcester,4:30,Step Into Luxury With Purple Granite Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m7f,23f,4627,Good,9,6,5,,37.75,14,Zacony Rebel (IRE),10,G,161,tp,5:54.61,354.61,67.00,James Best,Sarah-Jayne Davies,233.31,101,–,Getaway (GER),Bay Rebel (IRE),Oscar,Julia Mansfield,In touch with leaders - weakened 3 out(tchd 80/1)
2025-05-13,GB,Worcester,4:30,Step Into Luxury With Purple Granite Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m7f,23f,4627,Good,9,5,6,,39.75,2,Alexandra Larose (IRE),5,M,156,h,5:55.01,355.01,6.00,Lewis Saunders,Olly Murphy,,103,–,Walk In The Park (IRE),Shannon Rose (IRE),Topanoora,Fitorfat Racing,In rear - slow jump 1st - headway 7th - weakened 2 out (vet said mare was treated for post-race ataxia)(op 7/2)
2025-05-13,GB,Worcester,4:30,Step Into Luxury With Purple Granite Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m7f,23f,4627,Good,9,9,7,,42.5,2.75,Marmalade Time (GB),6,M,154,p,5:55.56,355.56,17.00,Charlie Deutsch,Mel Rowley,,94,–,Black Sam Bellamy (IRE),Madame Bleue GB,Sir Harry Lewis,Poplar Cottage Racing Club,Prominent - lost position before 4th - dropped to rear 5th - weakened after 4 out(op 12/1)
2025-05-13,GB,Worcester,4:30,Step Into Luxury With Purple Granite Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m7f,23f,4627,Good,9,1,8,,54.5,12,Kiss My Face (GB),8,G,165,p,5:57.96,357.96,13.00,Joe Anderson,Alastair Ralph,,108,–,Nathaniel (IRE),Bridle Belle GB,Dansili,Hugh Bricknell,Midfield - dropped to rear 3rd - weakened before 3 out (jockey said gelding hung left-handed)(tchd 10/1)
2025-05-13,GB,Worcester,4:30,Step Into Luxury With Purple Granite Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m7f,23f,4627,Good,9,3,9,,84.5,30,Sirekoff (IRE),6,G,165,tp,6:3.96,363.96,3.75,Jack Tudor,David Pipe,,105,–,Sholokhov (IRE),What A Breeze (IRE),Naheez,South West Rail Solutions Limited,In touch with leaders - not fluent 7th - lost position after 4 out - weakened before 3 out(op 3/1)
2025-05-13,GB,Worcester,4:00,eventmasters.co.uk Mares Novices Hurdle (Arc Summer Novices Brush Hurdle Series Qualifier) (GBB),Hurdle,Class 4,,,4yo+,M,2m4f,20f,4023,Good,8,5,1,,0,0,Hard Dealt (IRE),5,M,156,,5:8.37,308.37,2.75,David Bass,Henry Daly,4193.42,102,–,Walk In The Park (IRE),Princess Bella (IRE),Presenting,Richard Johnson Racing  Hard Dealt,Prominent - led before 3 out - ridden and went clear run-in - comfortably(op 4/1 tchd 13/8)
2025-05-13,GB,Worcester,4:00,eventmasters.co.uk Mares Novices Hurdle (Arc Summer Novices Brush Hurdle Series Qualifier) (GBB),Hurdle,Class 4,,,4yo+,M,2m4f,20f,4023,Good,8,7,2,,3.5,3.5,Plus Point (GB),5,M,156,,5:9.07,309.07,23.00,Kevin Brogan,Billy Aprahamian,1931.93,–,–,Mastercraftsman (IRE),Beshayer (FR),Galileo,Tim Cottier And Razor Ruddock Racing 1,Held up in rear - steady headway before 6th - went second before last - no match for winner(op 16/1 tchd 12/1)
2025-05-13,GB,Worcester,4:00,eventmasters.co.uk Mares Novices Hurdle (Arc Summer Novices Brush Hurdle Series Qualifier) (GBB),Hurdle,Class 4,,,4yo+,M,2m4f,20f,4023,Good,8,8,3,,14.5,11,Top Tier Gossip (GB),5,M,156,,5:11.27,311.27,13.00,Harry Skelton,Dan Skelton,965.58,–,–,Getaway (GER),Well Connected GB,Presenting,Swanbridge Bloodstock Alne Park Stud,Took keen hold - held up in rear - headway on turn before 3 out - went modest third approaching last - no extra inside final 110yds(op 14/1 tchd 17/2)
2025-05-13,GB,Worcester,4:00,eventmasters.co.uk Mares Novices Hurdle (Arc Summer Novices Brush Hurdle Series Qualifier) (GBB),Hurdle,Class 4,,,4yo+,M,2m4f,20f,4023,Good,8,1,4,,19.5,5,Jena dOudairies (FR),6,M,163,p,5:12.27,312.27,1.80,Harry Cobden,Paul Nicholls,483.56,111,–,Bucks Boum (FR),Une DOudairies (FR),Discover DAuteuil,Giraffa Racing,Disputed lead - led before 2nd - not fluent 4 out - headed before 3 out - lost two places before last - weakened run-in (trainer's rep could offer no explanation for the poor form shown other than jockey said mare was never travelling)(op 2/5 tchd Evens)
2025-05-13,GB,Worcester,4:00,eventmasters.co.uk Mares Novices Hurdle (Arc Summer Novices Brush Hurdle Series Qualifier) (GBB),Hurdle,Class 4,,,4yo+,M,2m4f,20f,4023,Good,8,3,5,,46.5,27,Brooklyn Callin (IRE),5,M,156,,5:17.67,317.67,12.00,James Bowen,Nicky Henderson,,–,–,Ocovango (GB),Earthshan (IRE),Anshan,The Whispering Angels,In touch with leaders - steady headway before 6th - weakened before 2 out(op 10/1 tchd 9/1 and tchd 12/1)
2025-05-13,GB,Worcester,4:00,eventmasters.co.uk Mares Novices Hurdle (Arc Summer Novices Brush Hurdle Series Qualifier) (GBB),Hurdle,Class 4,,,4yo+,M,2m4f,20f,4023,Good,8,4,6,,47.75,1.25,Ciakat (IRE),7,M,149,,5:17.92,317.92,34.00,Fern OBrien,Fergal OBrien,,–,–,Mount Nelson (GB),Fedoria (IRE),Authorized,The Cheltenham South West Racing Club,In touch with leaders - weakened after 4 out(op 40/1 tchd 28/1 and tchd 66/1)
2025-05-13,GB,Worcester,4:00,eventmasters.co.uk Mares Novices Hurdle (Arc Summer Novices Brush Hurdle Series Qualifier) (GBB),Hurdle,Class 4,,,4yo+,M,2m4f,20f,4023,Good,8,2,7,,61.75,14,Arctic Blue (GB),7,M,156,t,5:20.72,320.72,201.00,David Noonan,Stuart Kittow,,–,–,Blue Bresil (FR),Arctic Magic (IRE),Saddlers Hall,Midd Shire Racing,Taken down early - towards rear throughout - mistake 6th - mistake 4 out(op 80/1)
2025-05-13,GB,Worcester,4:00,eventmasters.co.uk Mares Novices Hurdle (Arc Summer Novices Brush Hurdle Series Qualifier) (GBB),Hurdle,Class 4,,,4yo+,M,2m4f,20f,4023,Good,8,6,8,,68.75,7,Mistletoe (GB),5,M,156,,5:22.12,322.12,21.00,Sam Twiston-Davies,Joe Tickle,,–,–,Lindas Lad (GB),Stillhertoes GB,Relief Pitcher,David Roseby,Disputed lead - prominent before 2nd - weakened on turn before 3 out - tailed off(op 22/1 tchd 18/1)
2025-05-13,GB,Worcester,5:05,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,8,5,1,,0,0,Manala (FR),6,M,152,,4:59.67,299.67,3.75,Harry Skelton,Dan Skelton,3247.81,82,–,Walzertakt (GER),Aratiyna (FR),Astarabad,Nick Bo Wilson,Held up in rear - good headway to lead after 4 out - headed and shaken up 3 out - 1 1/2 lengths down last - soon led - easily(op 5/2)
2025-05-13,GB,Worcester,5:05,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,8,2,2,,5.5,5.5,Broomfield Gale (IRE),7,M,155,t,5:0.77,300.77,4.50,Mr Robbie David,Daisy Hitchins,1494.44,92,–,Malinas (GER),Sea Off The Gales (IRE),Luso,Troika Racing,Midfield behind clear leader - headway 5th - went second after 4 out - led 3 out - 1 1/2 lengths ahead last - soon headed and no chance with winner(op 3/1)
2025-05-13,GB,Worcester,5:05,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,8,6,3,,7.5,2,Getaway With You (GB),7,G,143,,5:1.17,301.17,3.00,Oscar Palmer,David Killahena & Graeme McPherson,747.23,80,–,Getaway (GER),Dizzy Frizzy GB,Loup Sauvage,The Grand Cru Partnership,In rear - slow jump and reminder 1st - headway 6th - outpaced 2 out - went third last - no impression run-in(op 5/2)
2025-05-13,GB,Worcester,5:05,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,8,1,4,,8.5,1,Sandscape (GB),5,G,168,,5:1.37,301.37,19.00,Sam Twiston-Davies,Henry Daly,373.92,98,–,Cityscape (GB),Hayley Belle (IRE),Flemensfirth,P B T Armitage,Prominent behind clear leader - lost position 6th - outpaced before 3 out - stayed on and went fourth run-in
2025-05-13,GB,Worcester,5:05,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,8,4,5,,11.5,3,Less Jersey Royal (IRE),6,G,155,b,5:1.97,301.97,10.00,Ben Jones,Ben Pauling,186.35,85,–,Soldier Of Fortune (IRE),Milano Glen (IRE),Milan,Les De La Haye,Prominent behind clear leader - jockey lost iron briefly 4 out - jumped right 3 out - weakened and lost third last(op 10/1 tchd 17/2 and tchd 11/1)
2025-05-13,GB,Worcester,5:05,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,8,8,6,,41.5,30,The Wire Flyer (GB),10,G,140,tb,5:7.97,307.97,15.00,Elizabeth Gale,Alison Thorpe,,77,–,Champs Elysees (GB),Good Morning Star (IRE),Shirocco,Aled Evans Tommy Williams,In rear - niggled along 5th - lost touch before 3 out(op 12/1 tchd 11/1)
2025-05-13,GB,Worcester,5:05,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,8,3,7,,55.5,14,Chauffeur Driven (IRE),6,G,159,v,5:10.77,310.77,12.00,Jack Tudor,David Pipe,,89,–,Soldier Of Fortune (IRE),Coolmara (IRE),Alderbrook,Mrs Sarah Ling,Raced in second behind clear leader - jumped right 1st - led 6th - headed after 4 out - weakened before 3 out(tchd 10/1 and tchd 12/1)
2025-05-13,GB,Worcester,5:05,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,8,7,PU,,-,-,Jysuis (FR),6,G,149,,-,-,17.00,Bruce Lynn,Simon West,,79,–,Castle Du Berlais (FR),Bernice (FR),Charming Groom,Richard C Pearson,Took keen hold - led - soon clear - 19 lengths ahead when not fluent 3rd - much reduced lead 5th - headed 6th - weakened 4 out - soon lost touch - pulled up 3 out(op 28/1 and tchd 33/1)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,2,1,,0,0,Captain Hugo (IRE),5,G,156,,3:53.42,233.42,3.00,Sean Houlihan,Philip Hobbs & Johnson White,2450.70,–,–,Soldier Of Fortune (IRE),Vic Chic (IRE),Old Vic,Scrimgeours Mighell White,Led - joined over 3f out - led clearly over 2f out - pushed along over 1f out - ran on well and went clear inside final furlong(op 5/2 tchd 15/8)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,9,2,,9,9,Hans Lippershey (GB),4,G,150,,3:55.22,235.22,23.00,Jack Quinlan,Ben Case,1129.05,–,–,Telescope (IRE),Lifeboat Mona GB,Kayf Tara,Lady Jane Grosvenor,Held up in rear - headway 4f out - outpaced over 1f out - stayed on final furlong - went second post - no match for winner(tchd 20/1)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,6,3,,9,0.05,Reckless Spending (IRE),5,G,156,,3:55.23,235.23,3.25,James Bowen,Nicky Henderson,564.30,–,–,Sholokhov (IRE),Carrigeen Karaka (IRE),Stowaway,Mrs G Van Geest M George,Prominent - disputed lead over 3f out - lost position over 2f out - weakened inside final furlong - lost second post(op 5/2 and tchd 3/1)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,5,4,,10.75,1.75,Madajovy (GB),5,G,156,,3:55.57,235.57,5.50,Harry Skelton,Dan Skelton,282.60,–,–,Getaway (GER),No Pushover GB,Scorpion,Garry Wilson,Prominent - outpaced under 3f out - stayed on final furlong(op 5/1 tchd 4/1)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,7,5,,20.75,10,Bombay Pete (GB),4,G,150,,3:57.57,237.57,19.00,Jack Tudor,Christian Williams,,–,–,Pethers Moon (IRE),Princesse Pauline (FR),Mansonnien,The Stepping Stones Syndicate,Midfield - dropped to rear back straight - headway 3f out - soon no impression(op 16/1 tchd 20/1)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,10,6,,25.5,4.75,Stung By Tariffs (GB),4,G,150,,3:58.52,238.52,17.00,Sam Twiston-Davies,Henry Daly,,–,–,Scorpion (IRE),Even Flo GB,River Falls I,J Perriss,Midfield - dropped to rear 5f out - stayed on from 2f out(op 18/1 tchd 14/1)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,3,7,,28.75,3.25,Gunar (GB),5,G,156,,3:59.17,239.17,9.00,Jonathan Burke,Peter Niven,,–,–,Sea The Moon (GER),Play Street GB,Tobougg,Roger J Marley,Midfield - headway and prominent 5f out - weakened over 2f out(op 5/1)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,8,8,,30.75,2,Dingdangdoo (GB),4,G,150,,3:59.57,239.57,17.00,Ciaran Gethings,Robert Stephens,,–,–,Time Test (GB),Tobouggaloo GB,Tobougg,R Stephens,In rear - some headway 3f out - weakened 2f out(op 12/1 tchd 11/1)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,11,9,,57.75,27,Hey Georgie (IRE),4,F,140,,4:4.97,244.97,81.00,Shane Quinlan,Katy Price,,–,–,Order Of St George (IRE),Ballinahow Ann (IRE),Presenting,Miss Katy Jane Price,Prominent - weakened over 3f out(op 66/1 tchd 50/1 and tchd 100/1)
2025-05-13,GB,Worcester,3:00,DragonBet Born From The Betting Ring Open National Hunt Flat Race (Cat 1 Elimination) (GBB) (Div I),NH Flat,Class 5,,,4-5yo,,2m,16f,3219,Good,10,4,10,,60,2.25,Happy Harrison (GB),5,G,156,t,4:5.42,245.42,34.00,James Davies,Gary Hanmer,,–,–,Blue Bresil (FR),Night Thunder (FR),Stormy River,Mrs Elizabeth Harrison,Took keen hold - in rear - headway into midfield back straight - weakened over 3f out(op 28/1 tchd 40/1)
2025-05-13,GB,Worcester,5:35,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div II),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,9,3,1,,0,0,Our Lil (GB),4,F,160,p,5:5.09,305.09,6.50,Harry Skelton,Dan Skelton,3247.81,96,–,Cable Bay (IRE),Lorgnette (FR),Galileo,Paddy Brennan Racing Syndicate Our Lil,In touch with leaders - went third home turn - soon pushed along - ridden and chased clear leader before 2 out - drifted left but kept on well run-in - led final 110yds - won going away(op 7/2)
2025-05-13,GB,Worcester,5:35,Worcester Racecourse Ladies Day 7th June Handicap Hurdle (Div II),Hurdle,Class 5,,0-100,4yo+,,2m4f,20f,4023,Good,9,6,2,,2.5,2.5,Orange Diamond (FR),7,G,152,tp,5:5.59,305.59,9.50,Richard Patrick,Clive Boultbee-Brooks,1494.44,80,–,Diamond Boy (FR),Orange Bitter (FR),Night Shift,C C Boultbee Brooks,Led - went clear with winner before 2 out - faced challenge approaching last - headed final 110yds - no extra towards finish(op 7/1 tchd 10/1)
